timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-27T02:32:37+00:00,SlimeVolley-v0,rally-serve,improved-v5,v5,archived heuristic,structural policy improvement,dev,9000,9050,50,1.16,1.50147,1,-2,4,32,7,11,0.64,1.16,149716,12.388666,pass,pass,5f7667a,c0c052da9dcd,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:32:51+00:00,SlimeVolley-v0,rally-serve,improved-v6,v6,archived heuristic,structural policy improvement,dev,9000,9050,50,1.22,1.54,1,-2,4,32,7,11,0.64,1.22,149716,12.554633,pass,pass,5f7667a,2a78fc3fb656,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T03:06:27+00:00,SlimeVolley-v0,random,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,10000,10050,50,-4.84,0.463033,-5,-5,-3,0,50,0,0.0,-4.84,28961,1.951512,pass,pass,a426cc9,934ec62eaa07,0,0,Final SlimeVolley holdout matchup 1/63: random vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:29+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,holdout,10000,10050,50,0.24,2.81112,1,-5,5,28,22,0,0.56,0.24,31586,2.214539,pass,pass,a426cc9,9cac525a5952,0,0,Final SlimeVolley holdout matchup 2/63: random vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:33+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,holdout,10000,10050,50,-1.84,2.51682,-2,-5,5,11,39,0,0.22,-1.84,34422,2.630797,pass,pass,a426cc9,ebc52729f8f9,0,0,Final SlimeVolley holdout matchup 3/63: random vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:36+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-1.88,2.56624,-2,-5,5,10,40,0,0.2,-1.88,33180,2.394757,pass,pass,a426cc9,fce9e91862fa,0,0,Final SlimeVolley holdout matchup 4/63: random vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:39+00:00,SlimeVolley-v0,random,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-3.28,1.73251,-3,-5,5,2,48,0,0.04,-3.28,33850,2.473442,pass,pass,a426cc9,1a6c8c8e2653,0,0,Final SlimeVolley holdout matchup 5/63: random vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:42+00:00,SlimeVolley-v0,random,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-3.56,1.81284,-4,-5,5,2,48,0,0.04,-3.56,35873,2.553485,pass,pass,a426cc9,618335e4fa46,0,0,Final SlimeVolley holdout matchup 6/63: random vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:46+00:00,SlimeVolley-v0,random,improved-v4,v4,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-4.02,0.88295,-4,-5,-2,0,50,0,0.0,-4.02,40144,3.106957,pass,pass,a426cc9,65bac41f9789,0,0,Final SlimeVolley holdout matchup 7/63: random vs improved-v4. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:49+00:00,SlimeVolley-v0,random,improved-v5,v5,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-4.68,0.545527,-5,-5,-3,0,50,0,0.0,-4.68,32709,2.690754,pass,pass,a426cc9,c5856be7b553,0,0,Final SlimeVolley holdout matchup 8/63: random vs improved-v5. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:52+00:00,SlimeVolley-v0,random,improved-v6,v6,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-4.68,0.545527,-5,-5,-3,0,50,0,0.0,-4.68,32678,2.562639,pass,pass,a426cc9,6f835f0cbffa,0,0,Final SlimeVolley holdout matchup 9/63: random vs improved-v6. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:55+00:00,SlimeVolley-v0,initial,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,10000,10050,50,-4.8,0.52915,-5,-5,-3,0,50,0,0.0,-4.8,33267,2.04622,pass,pass,a426cc9,192cbbbe25e2,0,0,Final SlimeVolley holdout matchup 10/63: initial vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:06:58+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,holdout,10000,10050,50,2.12,2.47095,3,-4,5,41,9,0,0.82,2.12,32623,2.52456,pass,pass,a426cc9,83ee9875eb8c,0,0,Final SlimeVolley holdout matchup 11/63: initial vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:02+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,holdout,10000,10050,50,0.14,2.46585,0,-4,5,25,25,0,0.5,0.14,40364,2.942819,pass,pass,a426cc9,308d7ed774e0,0,0,Final SlimeVolley holdout matchup 12/63: initial vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:05+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.22,2.27412,1,-4,5,26,24,0,0.52,0.22,41141,2.972603,pass,pass,a426cc9,e87e23499e91,0,0,Final SlimeVolley holdout matchup 13/63: initial vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:09+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-2.52,1.97221,-3,-5,5,5,45,0,0.1,-2.52,40930,2.910859,pass,pass,a426cc9,8dbb0ed1a93e,0,0,Final SlimeVolley holdout matchup 14/63: initial vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:13+00:00,SlimeVolley-v0,initial,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-3.26,2.01802,-4,-5,5,4,46,0,0.08,-3.26,42255,2.932696,pass,pass,a426cc9,a4825d44d876,0,0,Final SlimeVolley holdout matchup 15/63: initial vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:17+00:00,SlimeVolley-v0,initial,improved-v4,v4,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-3.8,1.07703,-4,-5,-1,0,50,0,0.0,-3.8,47143,3.546662,pass,pass,a426cc9,e19257cbe313,0,0,Final SlimeVolley holdout matchup 16/63: initial vs improved-v4. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:20+00:00,SlimeVolley-v0,initial,improved-v5,v5,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-4.54,0.753923,-5,-5,-1,0,50,0,0.0,-4.54,37708,2.976262,pass,pass,a426cc9,c6b7c0e7a190,0,0,Final SlimeVolley holdout matchup 17/63: initial vs improved-v5. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:24+00:00,SlimeVolley-v0,initial,improved-v6,v6,archived heuristic,evaluation-harness change,holdout,10000,10050,50,-4.54,0.753923,-5,-5,-1,0,50,0,0.0,-4.54,37708,2.946606,pass,pass,a426cc9,ea1df588b176,0,0,Final SlimeVolley holdout matchup 18/63: initial vs improved-v6. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:35+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,10000,10050,50,-2.66,1.47797,-3,-5,1,1,47,2,0.02,-2.66,146843,9.861127,pass,pass,a426cc9,6066d4c3d08d,0,0,Final SlimeVolley holdout matchup 19/63: improved vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:38+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,holdout,10000,10050,50,4.66,0.586856,5,3,5,50,0,0,1.0,4.66,30509,2.497792,pass,pass,a426cc9,48e3dc8a537a,0,0,Final SlimeVolley holdout matchup 20/63: improved vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:41+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,holdout,10000,10050,50,4.6,0.632456,5,3,5,50,0,0,1.0,4.6,37081,2.917344,pass,pass,a426cc9,04f239395cbf,0,0,Final SlimeVolley holdout matchup 21/63: improved vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:45+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.68,0.614492,5,3,5,50,0,0,1.0,4.68,35270,2.611907,pass,pass,a426cc9,b1cf85cbedfc,0,0,Final SlimeVolley holdout matchup 22/63: improved vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:07:50+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.36,0.714423,4.5,3,5,50,0,0,1.0,4.36,56524,4.267328,pass,pass,a426cc9,0a9c0d9d76c4,0,0,Final SlimeVolley holdout matchup 23/63: improved vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:00+00:00,SlimeVolley-v0,improved,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,10000,10050,50,2.16,1.97342,2,-3,5,40,6,4,0.8,2.16,134402,9.990328,pass,pass,a426cc9,0866a99dde07,0,0,Final SlimeVolley holdout matchup 24/63: improved vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:12+00:00,SlimeVolley-v0,improved,improved-v4,v4,archived heuristic,evaluation-harness change,holdout,10000,10050,50,1.9,1.83576,2,-3,5,41,4,5,0.82,1.9,142019,11.418653,pass,pass,a426cc9,443e5dc2e4f5,0,0,Final SlimeVolley holdout matchup 25/63: improved vs improved-v4. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:25+00:00,SlimeVolley-v0,improved,improved-v5,v5,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.22,1.68867,1,-3,4,26,19,5,0.52,0.22,149346,12.294589,pass,pass,a426cc9,a88fdac53877,0,0,Final SlimeVolley holdout matchup 26/63: improved vs improved-v5. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:38+00:00,SlimeVolley-v0,improved,improved-v6,v6,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.3,1.72337,1,-3,4,27,18,5,0.54,0.3,148933,12.024069,pass,pass,a426cc9,d8d240465abf,0,0,Final SlimeVolley holdout matchup 27/63: improved vs improved-v6. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:49+00:00,SlimeVolley-v0,improved-tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,10000,10050,50,-0.56,1.02294,0,-3,1,6,23,21,0.12,-0.56,150000,9.959753,pass,pass,a426cc9,6714ffc9eb90,0,0,Final SlimeVolley holdout matchup 28/63: improved-tuned vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:53+00:00,SlimeVolley-v0,improved-tuned,random,v0,random policy,evaluation-harness change,holdout,10000,10050,50,4.84,0.366606,5,4,5,50,0,0,1.0,4.84,35978,2.930224,pass,pass,a426cc9,e1be026ea533,0,0,Final SlimeVolley holdout matchup 29/63: improved-tuned vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:08:57+00:00,SlimeVolley-v0,improved-tuned,initial,v0,frozen heuristic,evaluation-harness change,holdout,10000,10050,50,4.74,0.438634,5,4,5,50,0,0,1.0,4.74,45233,3.535094,pass,pass,a426cc9,72627f9f8bab,0,0,Final SlimeVolley holdout matchup 30/63: improved-tuned vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:09:01+00:00,SlimeVolley-v0,improved-tuned,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.78,0.414246,5,4,5,50,0,0,1.0,4.78,43419,3.297326,pass,pass,a426cc9,5ef14c0c76b2,0,0,Final SlimeVolley holdout matchup 31/63: improved-tuned vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:09:07+00:00,SlimeVolley-v0,improved-tuned,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.42,0.776917,5,2,5,50,0,0,1.0,4.42,74245,5.556623,pass,pass,a426cc9,a20595c56e58,0,0,Final SlimeVolley holdout matchup 32/63: improved-tuned vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:09:18+00:00,SlimeVolley-v0,improved-tuned,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,10000,10050,50,2.34,1.6323,2,-1,5,40,2,8,0.8,2.34,141881,10.511638,pass,pass,a426cc9,58e4b54425be,0,0,Final SlimeVolley holdout matchup 33/63: improved-tuned vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:09:30+00:00,SlimeVolley-v0,improved-tuned,improved-v4,v4,archived heuristic,evaluation-harness change,holdout,10000,10050,50,1.88,1.63267,2,-1,5,39,3,8,0.78,1.88,144380,11.326885,pass,pass,a426cc9,6ab9f5b85d80,0,0,Final SlimeVolley holdout matchup 34/63: improved-tuned vs improved-v4. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:09:43+00:00,SlimeVolley-v0,improved-tuned,improved-v5,v5,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.74,1.68297,0,-3,4,24,9,17,0.48,0.74,149271,12.056546,pass,pass,a426cc9,4dad9e2ad4c8,0,0,Final SlimeVolley holdout matchup 35/63: improved-tuned vs improved-v5. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:09:56+00:00,SlimeVolley-v0,improved-tuned,improved-v6,v6,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.7,1.64012,0,-3,4,23,8,19,0.46,0.7,149271,12.385544,pass,pass,a426cc9,fd1f16f2386f,0,0,Final SlimeVolley holdout matchup 36/63: improved-tuned vs improved-v6. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:08+00:00,SlimeVolley-v0,attack,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,10000,10050,50,-0.1,1.06301,0,-3,2,12,19,19,0.24,-0.1,150000,10.791802,pass,pass,a426cc9,b92804a972c5,0,0,Final SlimeVolley holdout matchup 37/63: attack vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:12+00:00,SlimeVolley-v0,attack,random,v0,random policy,evaluation-harness change,holdout,10000,10050,50,4.82,0.384187,5,4,5,50,0,0,1.0,4.82,36020,3.116841,pass,pass,a426cc9,907d2ace13d5,0,0,Final SlimeVolley holdout matchup 38/63: attack vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:16+00:00,SlimeVolley-v0,attack,initial,v0,frozen heuristic,evaluation-harness change,holdout,10000,10050,50,4.78,0.46,5,3,5,50,0,0,1.0,4.78,44465,3.707568,pass,pass,a426cc9,7d50ab7b1bb1,0,0,Final SlimeVolley holdout matchup 39/63: attack vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:20+00:00,SlimeVolley-v0,attack,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.8,0.4,5,4,5,50,0,0,1.0,4.8,43232,3.404548,pass,pass,a426cc9,676f3860bcbb,0,0,Final SlimeVolley holdout matchup 40/63: attack vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:27+00:00,SlimeVolley-v0,attack,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.56,0.637495,5,3,5,50,0,0,1.0,4.56,77611,6.137746,pass,pass,a426cc9,12b26234b74d,0,0,Final SlimeVolley holdout matchup 41/63: attack vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:39+00:00,SlimeVolley-v0,attack,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,10000,10050,50,2.7,1.75784,3,-1,5,41,2,7,0.82,2.7,138835,10.708764,pass,pass,a426cc9,60552e3ab4ad,0,0,Final SlimeVolley holdout matchup 42/63: attack vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:10:51+00:00,SlimeVolley-v0,attack,improved-v4,v4,archived heuristic,evaluation-harness change,holdout,10000,10050,50,2.38,1.88563,2,-1,5,40,4,6,0.8,2.38,141790,11.589126,pass,pass,a426cc9,6d07ef99bb84,0,0,Final SlimeVolley holdout matchup 43/63: attack vs improved-v4. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:05+00:00,SlimeVolley-v0,attack,improved-v5,v5,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.54,1.41718,0,-2,4,24,10,16,0.48,0.54,149853,12.743678,pass,pass,a426cc9,d536e943e54e,0,0,Final SlimeVolley holdout matchup 44/63: attack vs improved-v5. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:18+00:00,SlimeVolley-v0,attack,improved-v6,v6,archived heuristic,evaluation-harness change,holdout,10000,10050,50,0.52,1.44554,0,-2,4,23,10,17,0.46,0.52,149851,12.540697,pass,pass,a426cc9,e0f24330b244,0,0,Final SlimeVolley holdout matchup 45/63: attack vs improved-v6. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:30+00:00,SlimeVolley-v0,rally-serve,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,10000,10050,50,-0.22,0.922822,0,-3,2,6,14,30,0.12,-0.22,150000,10.66923,pass,pass,a426cc9,5a6437e4c4a1,0,0,Final SlimeVolley holdout matchup 46/63: rally-serve vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:33+00:00,SlimeVolley-v0,rally-serve,random,v0,random policy,evaluation-harness change,holdout,10000,10050,50,4.86,0.346987,5,4,5,50,0,0,1.0,4.86,35365,3.054652,pass,pass,a426cc9,f127b89799ee,0,0,Final SlimeVolley holdout matchup 47/63: rally-serve vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:38+00:00,SlimeVolley-v0,rally-serve,initial,v0,frozen heuristic,evaluation-harness change,holdout,10000,10050,50,4.88,0.324962,5,4,5,50,0,0,1.0,4.88,43685,3.634677,pass,pass,a426cc9,1acfdafb5cbd,0,0,Final SlimeVolley holdout matchup 48/63: rally-serve vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:42+00:00,SlimeVolley-v0,rally-serve,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.9,0.3,5,4,5,50,0,0,1.0,4.9,41438,3.379503,pass,pass,a426cc9,b69cd8fcb955,0,0,Final SlimeVolley holdout matchup 49/63: rally-serve vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:11:49+00:00,SlimeVolley-v0,rally-serve,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,10000,10050,50,4.72,0.491528,5,3,5,50,0,0,1.0,4.72,73605,5.902757,pass,pass,a426cc9,563e668a3eca,0,0,Final SlimeVolley holdout matchup 50/63: rally-serve vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:12:00+00:00,SlimeVolley-v0,rally-serve,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,10000,10050,50,3.38,1.64791,4,-1,5,47,1,2,0.94,3.38,131454,10.674972,pass,pass,a426cc9,a72e3c93b39c,0,0,Final SlimeVolley holdout matchup 51/63: rally-serve vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:12:13+00:00,SlimeVolley-v0,rally-serve,improved-v4,v4,archived heuristic,evaluation-harness change,holdout,10000,10050,50,2.82,1.63328,3,-1,5,46,1,3,0.92,2.82,141263,12.027992,pass,pass,a426cc9,a54cc40d327b,0,0,Final SlimeVolley holdout matchup 52/63: rally-serve vs improved-v4. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:12:27+00:00,SlimeVolley-v0,rally-serve,improved-v5,v5,archived heuristic,evaluation-harness change,holdout,10000,10050,50,1.4,1.28062,1,-1,5,38,2,10,0.76,1.4,148463,13.032427,pass,pass,a426cc9,00370046601d,0,0,Final SlimeVolley holdout matchup 53/63: rally-serve vs improved-v5. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-27T03:12:40+00:00,SlimeVolley-v0,rally-serve,improved-v6,v6,archived heuristic,evaluation-harness change,holdout,10000,10050,50,1.44,1.32906,1,-1,5,38,2,10,0.76,1.44,147298,12.819262,pass,pass,a426cc9,c200965ca501,0,0,Final SlimeVolley holdout matchup 54/63: rally-serve vs improved-v6. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
