timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-25T19:23:07+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,,,,,,0,0,0,,,0,0.000111,fail,pass,088c70f,ac52c515cc9a,0,0,SlimeVolley evaluation run.,SlimeVolleyDependencyError: SlimeVolley requires optional legacy dependencies: gym and slimevolleygym. Current status: ModuleNotFoundError: No module named 'gym',Compare opponent-pool performance across fixed seeds.
2026-05-25T19:24:38+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-4.24,1.01114,-5,-5,0,0,49,1,0.0,-4.24,113541,7.194711,pass,pass,088c70f,ac52c515cc9a,0,0,SlimeVolley evaluation run.,No failure observed.,Compare opponent-pool performance across fixed seeds.
2026-05-25T20:17:50+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.1,2.17486,-3,-5,3,8,42,0,0.16,-2.1,43228,2.867959,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 12/49: initial vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:17:53+00:00,SlimeVolley-v0,initial,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.4,1.44222,-4,-5,3,2,48,0,0.04,-3.4,41314,2.822429,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 13/49: initial vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:17:56+00:00,SlimeVolley-v0,initial,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.4,1.44222,-4,-5,3,2,48,0,0.04,-3.4,41299,2.755589,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 14/49: initial vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:17:59+00:00,SlimeVolley-v0,improved-v0,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,1.88,2.27719,2,-4,5,40,10,0,0.8,1.88,34750,2.614873,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 15/49: improved-v0 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:02+00:00,SlimeVolley-v0,improved-v0,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,-0.04,2.62267,-1,-4,5,23,27,0,0.46,-0.04,39156,2.638233,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 16/49: improved-v0 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:05+00:00,SlimeVolley-v0,improved-v0,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.28,2.7571,1,-5,5,27,23,0,0.54,0.28,38913,2.658203,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 17/49: improved-v0 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:08+00:00,SlimeVolley-v0,improved-v0,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.44,2.21955,-3,-5,4,6,44,0,0.12,-2.44,40898,2.722207,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 18/49: improved-v0 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:11+00:00,SlimeVolley-v0,improved-v0,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.44,2.21955,-3,-5,4,6,44,0,0.12,-2.44,40898,2.825037,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 19/49: improved-v0 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:15+00:00,SlimeVolley-v0,improved-v0,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.48,1.5263,-4,-5,3,2,48,0,0.04,-3.48,40271,2.681323,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 20/49: improved-v0 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:18+00:00,SlimeVolley-v0,improved-v0,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.48,1.5263,-4,-5,3,2,48,0,0.04,-3.48,40256,2.75809,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 21/49: improved-v0 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:21+00:00,SlimeVolley-v0,improved-v1,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.02,1.63083,3,-2,5,47,3,0,0.94,3.02,35473,2.712141,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 22/49: improved-v1 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:24+00:00,SlimeVolley-v0,improved-v1,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,2,2.14476,2,-3,5,40,10,0,0.8,2.0,42691,2.821325,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 23/49: improved-v1 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:27+00:00,SlimeVolley-v0,improved-v1,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.62,1.79878,3,-2,5,45,5,0,0.9,2.62,41377,2.793534,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 24/49: improved-v1 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:31+00:00,SlimeVolley-v0,improved-v1,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.713848,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 25/49: improved-v1 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:36+00:00,SlimeVolley-v0,improved-v1,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.813013,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 26/49: improved-v1 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:40+00:00,SlimeVolley-v0,improved-v1,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.23548,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 27/49: improved-v1 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:45+00:00,SlimeVolley-v0,improved-v1,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61433,4.22345,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 28/49: improved-v1 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:48+00:00,SlimeVolley-v0,improved-v2,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.02,1.63083,3,-2,5,47,3,0,0.94,3.02,35473,2.726821,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 29/49: improved-v2 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:52+00:00,SlimeVolley-v0,improved-v2,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,2,2.14476,2,-3,5,40,10,0,0.8,2.0,42691,2.892225,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 30/49: improved-v2 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:55+00:00,SlimeVolley-v0,improved-v2,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.62,1.79878,3,-2,5,45,5,0,0.9,2.62,41377,2.77935,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 31/49: improved-v2 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:18:59+00:00,SlimeVolley-v0,improved-v2,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.872958,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 32/49: improved-v2 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:04+00:00,SlimeVolley-v0,improved-v2,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.829521,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 33/49: improved-v2 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:08+00:00,SlimeVolley-v0,improved-v2,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.146376,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 34/49: improved-v2 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:13+00:00,SlimeVolley-v0,improved-v2,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61433,4.246658,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 35/49: improved-v2 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:16+00:00,SlimeVolley-v0,improved-v3,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.6,1.09545,4,1,5,50,0,0,1.0,3.6,35007,2.724188,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 36/49: improved-v3 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:19+00:00,SlimeVolley-v0,improved-v3,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,3.36,1.58442,4,-3,5,48,2,0,0.96,3.36,41858,2.869563,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 37/49: improved-v3 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:23+00:00,SlimeVolley-v0,improved-v3,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.54,1.16979,4,1,5,50,0,0,1.0,3.54,40592,2.784738,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 38/49: improved-v3 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:27+00:00,SlimeVolley-v0,improved-v3,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,3.971314,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 39/49: improved-v3 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:32+00:00,SlimeVolley-v0,improved-v3,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,4.015847,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 40/49: improved-v3 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:40+00:00,SlimeVolley-v0,improved-v3,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124490,8.330546,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 41/49: improved-v3 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:49+00:00,SlimeVolley-v0,improved-v3,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124493,8.329842,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 42/49: improved-v3 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:52+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.6,1.09545,4,1,5,50,0,0,1.0,3.6,34997,2.632823,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 43/49: improved vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:56+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,3.36,1.58442,4,-3,5,48,2,0,0.96,3.36,41854,2.80529,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 44/49: improved vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:19:59+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.54,1.16979,4,1,5,50,0,0,1.0,3.54,40588,2.756898,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 45/49: improved vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:20:03+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58895,3.963648,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 46/49: improved vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:20:08+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58895,3.997938,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 47/49: improved vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:20:17+00:00,SlimeVolley-v0,improved,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.24,2.32,0,-4,5,24,21,5,0.48,0.24,123882,8.273731,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 48/49: improved vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:20:26+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,0.24,2.32,0,-4,5,24,21,5,0.48,0.24,123885,8.371577,pass,pass,088c70f,009099a9ce16,2,10,SlimeVolley round-robin tournament matchup 49/49: improved vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:24:31+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,invalid/rolled back,dev,6000,6050,50,-4.24,1.01114,-5,-5,0,0,49,1,0.0,-4.24,113541,7.880657,pass,pass,088c70f,009099a9ce16,2,11,Rolled back rear_wall_recovery after generation-3 development evidence showed no built-in improvement and slight tournament regression; kept improved-v3 archive.,Rear-wall recovery attempt was invalid/rolled back: built-in mean stayed -4.24 and current tournament mean slightly trailed improved-v3.,Do not use the rolled-back rear-wall guard; next structural attempt should target earlier serve/return shaping on development seeds only.
2026-05-25T20:24:49+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,-0.08,2.75565,-1,-4,5,22,28,0,0.44,-0.08,31420,2.433004,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 1/49: random vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:24:52+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,-1.78,2.31767,-2,-5,4,10,40,0,0.2,-1.78,34134,2.511785,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 2/49: random vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:24:55+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,-1.76,2.4377,-2,-5,3,13,37,0,0.26,-1.76,33731,2.573257,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 3/49: random vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:24:58+00:00,SlimeVolley-v0,random,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.24,1.3937,-3.5,-5,3,1,49,0,0.02,-3.24,34147,2.546566,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 4/49: random vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:01+00:00,SlimeVolley-v0,random,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.24,1.3937,-3.5,-5,3,1,49,0,0.02,-3.24,34147,2.565131,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 5/49: random vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:04+00:00,SlimeVolley-v0,random,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.6,1.32665,-4,-5,3,1,49,0,0.02,-3.6,33212,2.51407,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 6/49: random vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:07+00:00,SlimeVolley-v0,random,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.6,1.32665,-4,-5,3,1,49,0,0.02,-3.6,33212,2.467112,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 7/49: random vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:10+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,1.68,2.38696,2,-4,5,37,13,0,0.74,1.68,35055,2.549225,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 8/49: initial vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:14+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,0.06,2.70858,1,-5,5,26,24,0,0.52,0.06,39086,2.549159,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 9/49: initial vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:17+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.6744,1,-5,5,29,21,0,0.58,0.26,39726,2.639471,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 10/49: initial vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:20+00:00,SlimeVolley-v0,initial,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.1,2.17486,-3,-5,3,8,42,0,0.16,-2.1,43228,2.892648,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 11/49: initial vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:24+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.1,2.17486,-3,-5,3,8,42,0,0.16,-2.1,43228,2.891332,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 12/49: initial vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:27+00:00,SlimeVolley-v0,initial,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.4,1.44222,-4,-5,3,2,48,0,0.04,-3.4,41314,2.884638,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 13/49: initial vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:31+00:00,SlimeVolley-v0,initial,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.4,1.44222,-4,-5,3,2,48,0,0.04,-3.4,41314,2.740617,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 14/49: initial vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:34+00:00,SlimeVolley-v0,improved-v0,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,1.88,2.27719,2,-4,5,40,10,0,0.8,1.88,34750,2.558105,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 15/49: improved-v0 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:37+00:00,SlimeVolley-v0,improved-v0,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,-0.04,2.62267,-1,-4,5,23,27,0,0.46,-0.04,39156,2.679053,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 16/49: improved-v0 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:40+00:00,SlimeVolley-v0,improved-v0,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.28,2.7571,1,-5,5,27,23,0,0.54,0.28,38913,2.591813,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 17/49: improved-v0 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:43+00:00,SlimeVolley-v0,improved-v0,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.44,2.21955,-3,-5,4,6,44,0,0.12,-2.44,40898,2.711908,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 18/49: improved-v0 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:47+00:00,SlimeVolley-v0,improved-v0,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.44,2.21955,-3,-5,4,6,44,0,0.12,-2.44,40898,2.776368,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 19/49: improved-v0 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:50+00:00,SlimeVolley-v0,improved-v0,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.48,1.5263,-4,-5,3,2,48,0,0.04,-3.48,40271,2.718592,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 20/49: improved-v0 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:53+00:00,SlimeVolley-v0,improved-v0,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.48,1.5263,-4,-5,3,2,48,0,0.04,-3.48,40271,2.668073,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 21/49: improved-v0 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:25:57+00:00,SlimeVolley-v0,improved-v1,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.02,1.63083,3,-2,5,47,3,0,0.94,3.02,35473,2.685322,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 22/49: improved-v1 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:00+00:00,SlimeVolley-v0,improved-v1,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,2,2.14476,2,-3,5,40,10,0,0.8,2.0,42691,2.916287,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 23/49: improved-v1 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:04+00:00,SlimeVolley-v0,improved-v1,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.62,1.79878,3,-2,5,45,5,0,0.9,2.62,41377,2.781224,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 24/49: improved-v1 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:08+00:00,SlimeVolley-v0,improved-v1,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.738571,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 25/49: improved-v1 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:12+00:00,SlimeVolley-v0,improved-v1,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.710427,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 26/49: improved-v1 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
