timestamp,environment,policy_version,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,environment_steps,wall_clock_seconds,pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-21T04:20:24+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-122.1,60.4979,-96.5,-303,-78,2462,0.181363,pass,d3c6593,clean,3,1,Scalar search candidate 266/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:24+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-121.55,60.791,-94.5,-303,-81,2451,0.176958,pass,d3c6593,clean,3,1,Scalar search candidate 267/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:24+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-163.9,105.865,-119,-500,-79,3297,0.239095,pass,d3c6593,clean,3,1,Scalar search candidate 268/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:25+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-117.75,41.7611,-97,-224,-80,2375,0.203031,pass,d3c6593,clean,3,1,Scalar search candidate 269/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:25+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-116.9,45.759,-98,-238,-82,2358,0.176944,pass,d3c6593,clean,3,1,Scalar search candidate 270/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:25+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-109.55,43.8993,-91.5,-226,-78,2211,0.161326,pass,d3c6593,clean,3,1,Scalar search candidate 271/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:25+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-118.65,60.3906,-95.5,-303,-78,2393,0.176054,pass,d3c6593,clean,3,1,Scalar search candidate 272/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:25+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-128.9,55.8506,-103.5,-303,-78,2598,0.187765,pass,d3c6593,clean,3,1,Scalar search candidate 273/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:26+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-145.65,75.906,-105,-363,-79,2933,0.228608,pass,d3c6593,clean,3,1,Scalar search candidate 274/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:26+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-144.95,63.0178,-117.5,-296,-80,2919,0.225054,pass,d3c6593,clean,3,1,Scalar search candidate 275/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:26+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-102.25,31.1029,-93,-202,-76,2065,0.152194,pass,d3c6593,clean,3,1,Scalar search candidate 276/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:26+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-115.7,35.2237,-103.5,-202,-78,2334,0.174363,pass,d3c6593,clean,3,1,Scalar search candidate 277/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:27+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-131.6,52.6445,-104,-263,-81,2652,0.202835,pass,d3c6593,clean,3,1,Scalar search candidate 278/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:27+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-113.75,34.8064,-99,-200,-80,2295,0.170536,pass,d3c6593,clean,3,1,Scalar search candidate 279/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:27+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-131.4,42.3726,-113.5,-207,-80,2648,0.195699,pass,d3c6593,clean,3,1,Scalar search candidate 280/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:20:44+00:00,Acrobot-v1,tuned,scalar/config tuning,holdout,1000,1050,50,-123.58,88.2182,-95.5,-500,-72,6227,0.479816,pass,d3c6593,clean,3,1,Frozen holdout evaluation of robust 280-candidate dev-selected Acrobot scalar-search config.,Robust dev search selected by mean - 0.25 * std after the prior mean-only dev config failed to transfer.,"If this still misses the PPO comparator, Acrobot likely needs structural policy logic rather than scalar-only tuning."
2026-05-21T04:22:22+00:00,Acrobot-v1,improved,structural policy improvement,dev,0,20,20,-144.95,63.0178,-117.5,-296,-80,2919,0.239525,pass,d3c6593,clean,4,2,Structural Acrobot recovery mode: tuned swing-up gains plus deterministic low-height recovery kicks after prolonged failure.,No failure observed yet; development evaluation tests whether recovery mode improves Acrobot before any holdout use.,"If development mean approaches the PPO comparator, freeze this structural policy for holdout; otherwise revise or roll back."
2026-05-21T04:23:08+00:00,Acrobot-v1,improved,bug fix,dev,0,20,20,-88.7,11.7478,-83.5,-115,-79,1794,0.159736,pass,d3c6593,clean,4,3,Bug-fixed structural Acrobot recovery mode: make_policy now preserves structural defaults for the recovery controller.,Previous structural Acrobot run accidentally used base gains because config construction bypassed structural defaults.,"If development mean approaches the PPO comparator, freeze this structural policy for holdout; otherwise revise or roll back."
2026-05-21T04:23:25+00:00,Acrobot-v1,improved,structural policy improvement,holdout,1000,1050,50,-123.58,88.2182,-95.5,-500,-72,6227,0.514282,pass,d3c6593,clean,4,3,Frozen holdout evaluation of structural Acrobot recovery policy after dev-only construction fix.,Development mean -88.7 was close to the 100000-step PPO comparator; holdout tests transfer without tuning on holdout.,"If the structural policy remains outside the PPO ±5% band, inspect Acrobot failure traces before additional structural changes."
2026-05-21T04:24:39+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-121.27,56.0813,-100.5,-500,-72,12226,0.953917,pass,d3c6593,clean,5,4,Scalar search candidate 1/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:40+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-110.09,52.3746,-97,-500,-72,11108,0.914094,pass,d3c6593,clean,5,4,Scalar search candidate 2/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:41+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.67,58.991,-94.5,-500,-73,11366,0.897083,pass,d3c6593,clean,5,4,Scalar search candidate 3/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:42+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-103.93,32.451,-96,-313,-73,10493,0.814149,pass,d3c6593,clean,5,4,Scalar search candidate 4/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:43+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-125.63,62.6771,-104.5,-500,-73,12662,0.982955,pass,d3c6593,clean,5,4,Scalar search candidate 5/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.05,39.6949,-100,-260,-65,11405,0.905051,pass,d3c6593,clean,5,4,Scalar search candidate 6/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:45+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-115.83,53.5459,-99,-500,-72,11682,0.933788,pass,d3c6593,clean,5,4,Scalar search candidate 7/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:46+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-120.51,65.1603,-101,-500,-72,12149,0.940597,pass,d3c6593,clean,5,4,Scalar search candidate 8/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:47+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-117.24,54.9533,-101,-500,-72,11823,0.921001,pass,d3c6593,clean,5,4,Scalar search candidate 9/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:48+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-103.39,30.8172,-96.5,-226,-73,10439,0.802089,pass,d3c6593,clean,5,4,Scalar search candidate 10/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:49+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-110.33,37.7479,-100,-260,-65,11133,0.870733,pass,d3c6593,clean,5,4,Scalar search candidate 11/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.29,40.3523,-100,-257,-65,11429,0.900399,pass,d3c6593,clean,5,4,Scalar search candidate 12/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:51+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-118.62,56.1168,-100,-500,-72,11961,0.93454,pass,d3c6593,clean,5,4,Scalar search candidate 13/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-116.03,53.6853,-100,-500,-66,11702,0.918612,pass,d3c6593,clean,5,4,Scalar search candidate 14/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:53+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-117.97,59.748,-100.5,-500,-72,11896,0.924858,pass,d3c6593,clean,5,4,Scalar search candidate 15/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:53+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-108.49,34.7446,-100,-246,-65,10949,0.878242,pass,d3c6593,clean,5,4,Scalar search candidate 16/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:54+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-110.86,38.942,-100,-260,-65,11186,0.855076,pass,d3c6593,clean,5,4,Scalar search candidate 17/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:55+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-110.59,36.5314,-100.5,-257,-65,11159,0.886412,pass,d3c6593,clean,5,4,Scalar search candidate 18/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:56+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-117.55,56.4244,-100,-500,-72,11854,0.928584,pass,d3c6593,clean,5,4,Scalar search candidate 19/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:57+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-119.43,56.0764,-100,-500,-66,12042,1.026375,pass,d3c6593,clean,5,4,Scalar search candidate 20/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:58+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-108.84,40.3677,-100,-281,-65,10984,0.850899,pass,d3c6593,clean,5,4,Scalar search candidate 21/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:24:59+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-107.38,37.3293,-100,-260,-65,10838,0.871825,pass,d3c6593,clean,5,4,Scalar search candidate 22/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:00+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-115.24,45.0376,-100,-292,-65,11624,0.930043,pass,d3c6593,clean,5,4,Scalar search candidate 23/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:01+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.88,39.4333,-100,-257,-65,11388,0.888584,pass,d3c6593,clean,5,4,Scalar search candidate 24/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:02+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-116.13,51.4557,-103.5,-500,-72,11712,0.909051,pass,d3c6593,clean,5,4,Scalar search candidate 25/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:03+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.62,56.8355,-100,-500,-65,11461,0.896051,pass,d3c6593,clean,5,4,Scalar search candidate 26/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:04+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-108.28,36.6388,-100.5,-246,-65,10928,0.882165,pass,d3c6593,clean,5,4,Scalar search candidate 27/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:05+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.87,41.2038,-101,-260,-65,11387,0.904909,pass,d3c6593,clean,5,4,Scalar search candidate 28/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:06+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.88,40.8495,-101,-257,-65,11488,0.89419,pass,d3c6593,clean,5,4,Scalar search candidate 29/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:07+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-120.56,58.2926,-102.5,-500,-65,12155,0.974103,pass,d3c6593,clean,5,4,Scalar search candidate 30/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:08+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.01,58.013,-99,-500,-65,11300,0.918205,pass,d3c6593,clean,5,4,Scalar search candidate 31/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:09+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-107.64,36.4166,-100,-246,-65,10864,0.858281,pass,d3c6593,clean,5,4,Scalar search candidate 32/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:09+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-107.91,38.9826,-99.5,-260,-65,10891,0.832458,pass,d3c6593,clean,5,4,Scalar search candidate 33/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:10+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.69,41.4839,-100,-260,-65,11369,0.896476,pass,d3c6593,clean,5,4,Scalar search candidate 34/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:11+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.16,39.762,-100.5,-257,-65,11416,0.903366,pass,d3c6593,clean,5,4,Scalar search candidate 35/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:12+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-103.53,47.4558,-95,-500,-73,10452,0.80575,pass,d3c6593,clean,5,4,Scalar search candidate 36/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:13+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-104.36,35.8334,-94,-234,-73,10536,0.836061,pass,d3c6593,clean,5,4,Scalar search candidate 37/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:14+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-114,37.0286,-101,-235,-80,11500,0.90273,pass,d3c6593,clean,5,4,Scalar search candidate 38/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:15+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-140.46,82.0182,-110,-500,-86,14143,1.118776,pass,d3c6593,clean,5,4,Scalar search candidate 39/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:16+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-127.67,63.6069,-103,-500,-87,12866,1.035313,pass,d3c6593,clean,5,4,Scalar search candidate 40/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:17+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.26,52.988,-99,-500,-73,11425,0.910206,pass,d3c6593,clean,5,4,Scalar search candidate 41/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:18+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-104.75,49.9462,-95,-500,-73,10574,0.87568,pass,d3c6593,clean,5,4,Scalar search candidate 42/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:19+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-95.1,22.941,-88.5,-187,-73,9610,0.759982,pass,d3c6593,clean,5,4,Scalar search candidate 43/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:20+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-118.93,79.9574,-94.5,-500,-73,11990,0.93827,pass,d3c6593,clean,5,4,Scalar search candidate 44/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:21+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-117.61,42.7488,-103,-314,-79,11861,0.945963,pass,d3c6593,clean,5,4,Scalar search candidate 45/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:22+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-109.35,32.1603,-99,-230,-72,11035,0.882471,pass,d3c6593,clean,5,4,Scalar search candidate 46/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:23+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-125.85,71.3736,-100,-500,-73,12683,0.993467,pass,d3c6593,clean,5,4,Scalar search candidate 47/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:24+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.3,54.3087,-99,-500,-73,11329,0.892723,pass,d3c6593,clean,5,4,Scalar search candidate 48/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:25+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-108.58,52.8786,-94,-500,-73,10957,0.868314,pass,d3c6593,clean,5,4,Scalar search candidate 49/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:26+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-102.43,41.8952,-93,-322,-73,10343,0.792185,pass,d3c6593,clean,5,4,Scalar search candidate 50/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:27+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.95,42.3097,-100,-281,-65,11395,0.953293,pass,d3c6593,clean,5,4,Scalar search candidate 51/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:27+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-115.1,50.9234,-100,-500,-72,11609,0.910316,pass,d3c6593,clean,5,4,Scalar search candidate 52/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:28+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-119.78,54.7404,-100,-500,-72,12077,0.968383,pass,d3c6593,clean,5,4,Scalar search candidate 53/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:29+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.28,51.7285,-97,-500,-72,11327,0.920025,pass,d3c6593,clean,5,4,Scalar search candidate 54/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:30+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-117.43,66.2936,-99,-500,-72,11841,0.939415,pass,d3c6593,clean,5,4,Scalar search candidate 55/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:31+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-113.32,39.9569,-100,-281,-65,11432,0.959408,pass,d3c6593,clean,5,4,Scalar search candidate 56/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:32+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.87,38.1816,-100,-230,-65,11387,0.914336,pass,d3c6593,clean,5,4,Scalar search candidate 57/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:33+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-118.95,56.4874,-100.5,-500,-72,11994,0.932106,pass,d3c6593,clean,5,4,Scalar search candidate 58/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:34+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-118.51,53.576,-100,-500,-73,11950,0.920668,pass,d3c6593,clean,5,4,Scalar search candidate 59/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:35+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-116.56,53.38,-100,-500,-72,11755,0.912681,pass,d3c6593,clean,5,4,Scalar search candidate 60/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:36+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.23,39.7147,-100,-281,-65,11323,0.89439,pass,d3c6593,clean,5,4,Scalar search candidate 61/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:37+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-112.76,39.1252,-100,-260,-65,11376,0.920947,pass,d3c6593,clean,5,4,Scalar search candidate 62/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:38+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-116.49,53.6849,-99.5,-500,-65,11748,0.943721,pass,d3c6593,clean,5,4,Scalar search candidate 63/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:25:39+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,100,100,-116.56,54.1868,-99,-500,-72,11755,0.926551,pass,d3c6593,clean,5,4,Scalar search candidate 64/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
